index,ZoneVec_1,ZoneVec_2,ZoneVec_3,ZoneVec_4,ZoneVec_5,ZoneVec_6,ZoneVec_7,ZoneVec_8,ZoneVec_9,ZoneVec_10,ZoneVec_11,ZoneVec_12,ZoneVec_13,ZoneVec_14,ZoneVec_15,ZoneVec_16,ZoneVec_17,ZoneVec_18,ZoneVec_19,ZoneVec_20,ZoneVec_21,ZoneVec_22,ZoneVec_23,ZoneVec_24,ZoneVec_25,ZoneVec_26,ZoneVec_27,ZoneVec_28,ZoneVec_29,ZoneVec_30,ZoneVec_31,ZoneVec_32,ZoneVec_33,ZoneVec_34,ZoneVec_35,ZoneVec_36,ZoneVec_37,ZoneVec_38,ZoneVec_39,ZoneVec_40,ZoneVec_41,ZoneVec_42,ZoneVec_43,ZoneVec_44,ZoneVec_45,ZoneVec_46,ZoneVec_47,ZoneVec_48,ZoneVec_49,ZoneVec_50,ZoneVec_51,ZoneVec_52,ZoneVec_53,ZoneVec_54,ZoneVec_55,ZoneVec_56,ZoneVec_57,ZoneVec_58,ZoneVec_59,ZoneVec_60,ZoneVec_61,ZoneVec_62,ZoneVec_63,ZoneVec_64,ZoneVec_65,ZoneVec_66,ZoneVec_67,ZoneVec_68,ZoneVec_69,ZoneVec_70,ZoneVec_71,ZoneVec_72
555,-2.2664638,1.4594738,-0.88462037,-0.7942279,0.8513856,0.57549596,-0.667625,-0.10144443,1.1387682,1.0266305,0.18240412,1.5974236,-0.79443055,0.32548705,-0.059018306,0.7348758,-0.38663584,-0.64357924,-1.8058635,-0.68734014,-0.5569091,0.13550302,-0.32060575,0.3768515,-0.3065572,-0.14239521,0.41935852,0.6223115,-0.9424042,-1.5992007,-0.15705627,0.8042344,-0.40015036,-0.70609385,0.1400987,0.9187689,-0.34272346,-0.2096177,-0.91621256,0.09809469,-0.33636358,-0.03751614,-1.1162983,-0.7484464,-0.87091386,0.67312235,1.2388313,-0.046427578,-0.17737679,0.260843,-1.1757594,0.42622817,-0.27739578,1.2704915,-0.955538,0.8159931,1.9787555,0.15684088,0.078038484,-0.5774496,-0.5192183,0.4456551,-1.2013625,-0.25173336,-0.9010569,0.69287294,0.30793875,-0.27899587,0.3404752,0.90543264,-0.21150829,1.9936632
556,-2.4278464,-0.0925471,0.115619935,-0.049133692,0.4121956,-0.061378963,0.101897225,0.017722419,0.51504457,1.2211746,-0.6841711,1.2026775,-0.2554097,-0.15736333,0.035107393,0.5470684,0.09322959,-0.14070103,-0.37961057,-1.8686934,-0.49152866,0.02847635,0.34075245,0.72835815,0.2111257,0.608328,0.1279786,-1.0272714,0.23160864,0.7658734,-2.8084557,0.22167847,0.10938208,-1.6363714,-0.6052547,0.29497412,0.17757581,-1.2996795,-0.113019526,-0.8454788,1.058838,-0.409252,0.46556702,0.6995855,3.5934129,-1.075409,1.0891253,1.0409757,0.12689933,0.27861372,-0.199506,0.37784883,0.67923427,0.8910749,-1.4201163,0.57106143,0.72110814,0.5270417,-0.07783439,-0.7086524,-0.16623494,0.08705389,-1.0119382,-0.77631074,-0.4908641,0.5777841,-0.64207375,0.14020707,0.6100902,1.0220411,0.32382786,-0.4438678
557,-1.2199452,1.0972836,0.8077033,0.95380807,1.0286341,-0.19674645,-0.7473562,2.7018197,0.9512785,0.43239793,-1.150189,-1.5375422,-1.2396456,0.0085153235,0.106533356,0.12720351,1.0593601,-1.2448477,1.2000175,0.80767834,-0.16692314,-0.1023618,1.0076777,-0.7555672,-0.82948744,-0.67971677,2.5054972,-0.8030427,1.9172864,-0.68179,-1.5716628,0.72203815,-1.1493348,1.2756919,-0.058697887,1.5902526,0.34631607,-0.82600576,-0.17394118,0.88223296,1.3874824,0.23455675,0.8346528,1.2708278,-0.8038619,1.078345,1.6383126,0.0059010405,-0.9739161,0.6940764,-0.45236802,-0.107311636,0.20534605,1.1076969,1.2542608,-0.0022739333,1.1557864,0.9479199,2.45275,0.91487914,0.6396042,0.7540703,1.2013721,-0.32720953,-0.23619384,-0.0051123863,-0.4459116,-0.25891232,0.4683895,2.2949514,0.51652795,0.47533455
558,-2.4715657,-1.3303794,0.12000566,2.536162,2.5393643,-0.39101478,-0.09911872,0.97755635,0.1394608,0.51119363,0.08300988,-3.4167514,-1.2575743,-2.5735617,-0.5307655,-1.4607316,0.53377193,-2.5225754,2.0442019,-0.076855466,-0.43861374,-0.902423,-1.5721501,0.65437895,-1.6893744,1.1170303,0.7963757,0.7905091,-1.5522693,1.5811529,0.44396117,0.8389028,-2.5060935,0.3241653,-1.84133,-0.45144647,1.1826608,0.4679765,3.0606213,1.8767707,-2.240439,0.012287701,-0.45247802,-0.94436735,0.24419242,0.46161583,1.6401525,0.59497577,0.19304484,0.522782,0.46907145,2.4638119,-0.61717165,0.121159956,-1.8736737,0.82804227,-2.734782,-0.92385113,-1.7831659,1.2222687,-0.58816326,-0.751146,-0.035573736,-1.2555017,1.2408377,1.537247,-0.45900598,0.12196062,1.1918635,0.60438454,0.48552418,2.0240643
559,-1.6290705,1.2918311,-0.051644538,0.28406018,0.46988314,-0.27073944,-0.12914304,-1.2868865,0.57078856,-0.18408416,0.0057121255,0.62817985,-1.1526113,0.19486694,0.2325805,-0.8309898,0.12692218,-0.5188304,0.97954565,0.23154853,-0.35716745,-1.1018654,-0.05814539,0.36181656,-1.2758312,0.66037196,1.2569581,0.3856097,-0.15768278,-0.12987272,-0.9927444,0.9750619,0.16011183,1.5913997,-0.33692184,1.9907836,0.7889975,-0.5753151,1.146991,-0.30763152,0.19432133,0.4913046,0.24563552,-0.3507828,0.9694878,-0.19406408,0.25078157,-0.051284958,1.3233181,-0.58687013,-0.06677702,0.97953117,0.25299838,0.16976961,0.36595947,0.8782301,-0.35044667,0.50377256,-0.14650415,1.1466718,-0.38388947,-0.39755508,0.6148551,-0.8520125,1.8989328,-0.36783978,-0.58436507,-0.9036744,0.44575745,0.6685522,-0.10036898,0.4730887
560,-0.35996425,1.3318769,0.79655313,-1.0351515,-0.018634522,-0.5454904,-0.5724353,1.5192575,0.7180256,1.6632317,2.659262,-0.6450841,-0.90628296,-0.27159324,0.8889935,-0.49083805,1.3462867,2.0844767,-0.7325292,0.8791042,-0.86616224,-1.4551133,0.8602457,1.4222323,-2.975022,-0.557444,1.1157312,0.019557208,-1.5671933,-0.8981431,0.060460955,0.46532744,0.8716381,1.7400026,0.2635465,-1.253949,0.17339614,-0.04343316,-0.44060156,0.15708643,-0.693258,-2.34903,0.18625157,-1.6763191,0.8337681,0.814498,2.0572507,1.2652223,0.043759618,1.151129,-0.74419093,-0.01525283,-0.23311338,0.6190958,1.9165009,1.3494139,-1.7386512,-0.667241,-1.1725925,0.48520645,-0.23303671,1.1147648,-1.6454601,-0.44955447,-0.11456589,-2.8179946,2.1165423,1.2757589,1.2423173,-0.35291487,2.0375934,-1.5717947
561,-0.69174445,1.0426283,-0.73660433,0.03567027,-0.5775525,-0.09291657,0.01350199,0.44609973,0.13027348,0.583375,0.29088542,-0.04363505,-1.0263307,0.3014917,-0.11535705,0.2732464,0.88323456,0.11573784,0.11757154,0.13338673,0.1905585,-0.44116333,0.6281485,0.50816315,0.05104369,-0.5277527,-0.32260743,0.84044605,0.4079492,-1.0120933,0.73363495,-0.23040666,-0.2668738,0.6952548,-0.39318663,-0.6682927,0.097341426,-0.006873786,0.13197178,0.28034067,0.5303838,0.43829426,-0.9056106,-0.22299269,-0.50544536,0.6028497,0.2576362,-0.022916498,-0.19226447,-0.29930392,-0.8130013,0.67003983,-0.20423554,0.257858,-0.6611763,0.54242855,-0.5318304,-0.21667819,-0.085672736,1.473688,-0.05150902,0.39476648,-0.5164195,-0.7229747,-0.9630018,-0.538485,-0.32017663,-0.057395995,0.017351633,0.09454359,1.1417412,0.4912254
562,-0.3130716,2.4008253,-0.5207617,-0.05702794,1.9842013,-1.2696184,-0.81005406,-0.64555144,0.46448052,-0.5783723,-2.2098122,1.1139673,-1.7771026,-1.1058204,-0.54970247,0.20523618,2.19134,-0.9787311,1.6494154,0.17654437,-0.28859556,-0.30562225,0.41798678,2.3710978,-2.5770457,1.184443,1.7032287,1.684356,-1.8635867,-0.7625863,-3.1120498,2.3946104,-0.048332952,0.7080245,-1.6209373,1.1015272,0.23671639,1.0106376,0.41891676,-0.6835978,-0.10754593,0.46755716,-0.12420576,0.07793534,1.7123322,-1.8526595,-0.703844,-0.5756276,-0.23712881,1.5912639,-1.4460566,-1.6873957,-1.0895436,0.4686731,0.26499397,0.07642039,-0.4125729,-1.6138912,1.3020339,0.69502497,-0.87231743,2.1627116,-1.0657748,-1.2411625,-0.43689695,-0.08554553,0.87537307,1.5434796,0.47912773,0.18787506,0.8592878,-0.72440016
563,-1.2557569,-0.030194765,-0.5783074,0.6234089,-0.47753903,0.36615807,0.5238554,-0.16086401,0.7984022,-0.2478293,-0.12595418,1.7372881,-1.697808,-0.060446203,0.42230105,0.12452515,0.08340604,-0.2134736,0.8054903,0.43919504,-0.7835348,-1.1767178,1.5062766,1.0957524,0.10985146,-0.21188651,0.98576885,-0.33489642,-0.42282507,-0.049996912,0.6358898,-0.12675543,0.13732977,0.5525157,0.6721522,-0.2275361,0.94139344,-0.12040196,-0.9499884,-0.67716503,0.5309378,-0.5398578,-0.7442587,0.8153693,1.2890106,-1.0533049,1.5494387,0.90177065,-0.93308467,-0.016290285,-0.2582476,0.38149586,-0.40644255,-0.2550382,0.1112875,1.10598,-0.7463181,0.64267814,-0.983258,-0.46717054,-0.06185514,-0.19350183,1.145129,-1.318067,1.2172259,-0.7724252,-0.24889751,-0.55448395,-0.19082047,0.43636614,-0.32114854,-0.7884742
564,-1.3960967,-0.25611302,0.13952905,-0.23917295,0.6004959,1.6755152,1.4118731,-0.15374404,1.636592,0.6897267,1.2449518,-0.41845,0.6917166,0.27533025,-0.44553673,-0.8011436,-0.032581523,-0.15640554,-0.33277962,-0.3665894,-0.34087443,-0.7157817,-0.18344057,2.11207,1.192352,2.2067466,0.37794185,1.38372,0.79956716,-0.53125495,-1.9860097,0.49629623,-0.25658232,-0.03441726,-1.0747299,1.572401,-0.4926409,1.0266804,0.6078794,0.15318719,0.49607477,-0.8054326,1.5263349,-2.038794,-1.0618608,0.052272886,0.6670176,0.25637192,-0.59191257,0.53207433,-0.27797955,0.7767189,0.5965749,-0.5453459,-0.99897486,2.1009104,0.4441156,2.4959013,-1.8494531,-1.8492061,0.4772846,-0.9989799,0.21716736,-0.57393956,0.42125446,-0.028964454,0.60789776,0.7387305,-0.07026048,0.8307738,-0.96632874,0.32588413
565,-0.39332438,1.7426652,-1.5263081,0.28055775,-0.21667105,-1.583456,0.8046685,0.6304317,-0.0832817,-0.25962737,0.44864532,1.6222192,-0.648931,0.37679395,2.3493302,-1.2862152,1.056188,-0.95560336,1.1855433,0.3019591,-0.24377117,0.16786556,2.3571463,-1.8584125,0.8405812,-0.2743672,-0.7723027,0.75850075,-1.1750528,-0.28576005,-0.7571752,-0.043487657,-2.230959,0.75054765,-0.05407881,1.0738626,-0.7043688,-0.35180742,-1.229161,-1.5916356,1.7620951,-0.22240263,0.024515811,0.14989533,1.6411949,1.1333026,1.6948713,1.6649529,1.0225203,2.3058345,-2.5871472,-0.17214532,1.9292288,0.53184295,-1.651472,0.45072836,-0.19448374,-1.2970405,-0.37934238,-1.570682,-1.8244793,1.1341846,2.0947893,0.37075886,-1.3272216,1.0834255,0.65668267,1.846264,-0.23640995,-0.66130465,1.1806442,-0.07642331
566,0.7454706,0.08704426,0.012616922,-1.9291275,-0.9638229,-1.2722601,0.2948312,1.2096113,-1.2833451,2.9144933,-0.7524766,3.5448904,-1.0310241,0.5542111,3.2057862,-0.72753143,1.1275359,1.2222762,-0.8514726,1.7668188,-0.29709607,1.1269056,-0.23028009,1.3798199,-0.015404905,1.3368129,-1.3122559,0.29094028,1.6360117,0.30386668,-1.2229936,1.8815988,-2.4856274,-0.3898399,-0.87899196,-0.3313044,-0.88796186,-0.31160897,-0.5615034,-0.027941098,-0.7341479,0.7631464,1.189584,0.12630709,-1.297366,-0.4479921,1.1041453,-0.8935777,-0.6832444,1.7927388,-2.108977,0.25605902,-1.0695194,1.3248817,-1.573155,0.74070746,1.767893,-1.6330833,0.23158103,1.4575528,-0.34195673,1.5295751,0.047904827,1.3779954,-1.5918407,1.452627,0.5002702,-1.2119981,-1.4817226,2.8831553,-0.36971107,-0.027754113
567,-1.6499149,3.9862943,-0.94927865,-0.15093417,-0.0613444,-1.1210392,-1.1705694,1.1436274,-0.4825269,1.599332,1.0199935,-0.8333507,-0.939762,0.3137224,0.75110555,1.1644204,3.2140608,-1.8014513,-0.20316392,0.09233322,0.6023408,2.5492013,0.6864917,-2.943212,-2.061328,2.4426117,0.35100314,1.6519967,2.0751796,-0.13380197,-1.1412286,0.6042745,-1.5879345,-0.91371036,1.4093632,1.7585443,1.2469927,-0.6028557,-1.670814,-1.815035,2.6387,-0.13257845,-0.47066477,-0.54260945,-2.0515726,-0.16962555,2.6991339,-0.7929046,-3.266263,0.38042074,-0.506549,0.48547566,2.0840027,-0.17235969,0.9927394,-0.32490563,0.13502108,-1.5430986,-0.002284206,-1.0467483,-2.2495975,0.39973184,-0.5845526,-2.260109,0.073304094,1.0245396,1.4293739,-2.8235598,-0.010641515,-0.15124032,1.4133242,1.1019725
568,-1.0609652,0.6734743,0.0046245116,0.1080542,-1.6126616,-0.7235211,-0.6018216,-2.2145998,-0.13569652,1.3655883,-0.28113136,0.2551054,-0.021077665,-0.3484881,0.24089067,0.8670381,-0.87773323,-0.34853268,-0.20129448,1.0921129,-1.4337666,-1.1194503,1.016685,0.5555071,-0.67732024,1.8978032,-1.180086,0.7734062,-0.6034954,-0.7831706,-1.7273597,0.34529778,0.36683846,0.22071029,-1.0238347,0.54903823,-0.90867686,-0.28608108,-1.3162669,0.0139847845,1.7537761,-0.2858251,0.91218954,-1.1364143,-0.45714054,-0.8398143,1.2689978,0.6039191,0.18951455,-0.24178271,0.5802623,0.12746769,0.80796546,0.015877187,-1.745102,2.1603591,0.18345423,-0.9206841,-0.42717454,-0.9966583,0.10965365,-0.68994284,-0.2563246,0.9117885,-0.2708163,0.13317868,-0.470492,1.0051134,0.13010241,0.627826,0.910362,0.55887294
569,-1.8005927,0.09374153,0.26046482,-0.05170723,2.3954117,-1.4336766,-0.45562434,-1.657535,-0.8325606,-1.0723895,-0.11447561,1.9265903,-0.5805552,-0.02980838,-1.3996884,-0.5358403,0.3907431,0.05169258,0.87369066,1.436339,0.7638752,-0.7934902,-0.2146033,2.1758995,-3.098407,0.9136933,1.5395697,2.1056824,0.9312348,-0.57538974,-2.1801925,1.4034332,-0.67158157,1.3386521,-1.4212505,1.0313427,-0.5763663,0.49498856,-1.7424848,-2.3720586,0.24781151,0.3547543,0.8512555,-0.3998476,2.6742685,0.3097798,-1.1384417,0.6254233,-0.12678799,1.1912544,-1.8608625,1.5018123,0.41145688,-0.78162634,-0.010069902,2.1140304,-1.498505,-2.7877228,0.15207976,0.5251643,0.13312697,0.43258867,1.6661903,-1.4244543,-1.7719845,-0.481722,-0.43620285,-1.8415136,0.17354089,0.5508261,0.42312518,0.22730398
570,-1.1311439,0.3502495,-2.870654,0.7441154,1.0308471,0.4907646,1.5514745,-0.8448301,-0.7807742,-1.3713866,2.5239093,-0.86956763,-1.1824102,0.24377997,-2.6493113,-0.14824651,1.212331,-0.79879284,0.57404965,0.33526248,-0.17803484,-1.943578,-0.63366944,1.2374219,-1.1968567,-0.21742061,0.8042687,0.8456327,0.55701214,-0.40054166,-0.7511276,1.1231285,-1.2465695,1.464291,-0.78744966,0.19703244,1.6634121,1.4350137,-0.3040195,-0.6531992,1.4097993,0.22722577,-0.13064973,-0.96669817,0.021294428,-0.66286355,-1.387961,-0.05568225,0.8307834,-0.11347127,-0.7591765,1.3073161,-0.85564387,0.08451617,-2.8220923,-1.3034306,-2.406702,-0.70441234,-0.98228145,1.1267053,-0.9376496,1.4935087,-0.18085277,-1.1279984,-1.7972057,0.8404571,-1.8165624,-1.2397696,0.44470063,-0.47094464,0.09067837,0.8658712
571,-1.360003,0.34538352,-0.8579016,0.3748239,1.2143489,-0.8144219,1.4149983,-0.16458477,0.7078776,0.18957414,1.1420355,0.3999694,0.66965365,1.1511456,-1.4103491,-0.30861437,-0.72324485,0.40450227,-0.5750151,2.4722068,-0.8654178,-0.93957764,-0.70557564,1.1767763,0.18210265,0.32797,0.4259934,0.7768587,0.2711377,-0.23693345,-0.64032584,-0.70755994,1.3181154,1.3168273,-1.0506661,0.07497228,-0.27932975,0.25576165,-0.31568375,-0.13252158,0.3442251,0.79542524,-0.9563863,-0.07835827,1.0054427,-0.9130068,0.50204855,0.7917763,0.4358935,-0.6967209,-0.015832487,0.13504216,2.074174,0.46097755,-0.6262898,1.0140465,-2.3215587,0.30905873,-0.68464404,-1.236452,-0.025798153,-0.19327044,-1.6026503,-1.2800897,-0.39650685,-2.073366,0.6403777,0.81736076,-0.17167914,0.16514428,0.79436004,0.8963526
572,-0.14901571,0.257386,-0.45806712,-0.605618,0.4258975,-0.29250547,0.3506373,0.18443497,-0.27884296,-0.41167542,-0.6731949,0.31648728,-1.9348403,1.0458772,-0.69255835,-1.0638608,-0.35859525,-0.079531945,-0.2920191,0.32353428,0.40405944,-1.4271343,-0.39716533,-0.16118002,2.4459918,0.13413098,1.6361196,-0.617108,-0.17840241,-0.65326107,-1.7997346,-0.15617716,0.13709342,-0.46087885,0.049132586,0.969214,-0.25944468,0.3857725,0.42931262,-1.6192348,-0.56745774,0.2087763,-0.17193823,-0.47880343,1.0825871,0.13876031,0.4349151,0.68327045,-0.88387895,0.038983926,0.1792984,1.5216562,1.0345608,0.32292172,-1.2982141,-1.5685414,-1.9593953,0.53912216,-0.8291373,-0.5193867,0.0731652,-0.55861247,-0.46133405,-0.6637455,-0.8276169,-0.37075958,-0.7941139,-0.021035207,-0.724935,0.47457135,-0.25988254,0.7490269
573,-1.3089348,1.27413,0.063594125,-0.42972067,-0.50914234,0.96266675,-0.46075347,-0.32297608,0.18513013,0.26687896,0.12579848,1.6552562,-1.0557779,0.0048072413,0.5815633,-0.718907,-0.3278058,-0.81729794,1.0075492,1.4002147,0.47910714,-1.6274861,-0.5776659,-0.8533046,-0.69404936,-0.10124062,1.0510235,0.5780339,0.15462224,0.36439916,-0.13482827,0.7025963,-0.1898869,0.049917363,-0.7823303,-0.4470636,-0.43369937,0.77211505,-0.1744168,0.5653421,-0.13452826,-1.144405,1.4088264,0.83422685,-0.44144198,0.057850715,0.6455536,0.18722045,-0.19643512,-0.18029872,-0.6075574,0.75699747,0.0037891874,1.2551963,-0.7490479,0.8946694,0.14368643,-0.7829006,0.1760273,-1.4076046,-0.5149303,-0.94172275,0.25823763,-0.024393829,-0.48367515,-0.5767645,0.7018901,-1.8201437,-0.24577516,1.2375342,-0.06639982,0.6121975
574,-0.4874293,0.52104455,-0.9547458,0.7853432,0.7059902,-0.5767243,1.2147144,0.7489314,-1.2985454,0.650985,0.08834352,1.2320454,-0.8585164,1.4483316,1.3722491,-1.3595958,-0.7080699,0.6012973,-1.3130684,0.62625086,-0.36516175,-0.55689156,1.7916491,-0.943932,2.019924,-0.42171946,0.16006401,1.9493232,-2.3287945,-0.69430804,-0.47316054,-0.6173794,-2.0953002,0.57604986,-0.6638914,0.40617082,0.972538,-0.63843894,-0.7414822,-1.6490543,0.72727454,0.9031168,0.7623253,0.2795228,2.5266504,-0.24310061,0.809839,-0.21466902,1.0667714,0.76539385,-0.20540324,0.7811964,0.4972019,-0.09109195,0.5631873,-0.52460915,-0.360047,-1.1081297,-1.8997922,0.052805483,0.45645317,2.1487706,0.6025107,0.014006441,-0.5996251,1.2735595,-0.24160041,0.893448,0.027265755,1.6455414,1.229867,1.2477362
575,-0.88395494,0.36867097,-0.46930146,-0.33750087,1.6098163,-0.22418438,1.0705135,0.49556553,0.13672416,-0.111339495,-0.5533087,0.933167,0.34820396,0.91346055,-0.04493323,-0.69800836,0.7769316,-1.5021818,-1.9889581,-0.3911419,0.23124877,-1.3815786,0.55970687,0.5290535,-0.47855702,0.2555568,-0.056678362,-0.31536224,-0.2926737,0.27998963,-0.77208203,0.6684906,1.2399267,-0.24169482,-1.1219946,-0.17995133,-0.62031066,-1.2873724,-0.038595416,-1.4397304,0.65414226,-0.12496335,-0.45802584,-0.6188853,1.6571947,-0.007313587,1.5683416,1.4364325,-0.31875843,-0.20975587,0.42328677,-0.08387532,1.5293983,0.7542516,-0.70203197,0.5841417,0.24401028,2.340549,-1.2249278,-0.41492286,0.5230148,-0.28032318,-2.9536867,0.38029233,0.9873683,1.4257859,-1.2864871,1.5775803,-0.9839544,1.9798719,0.33581942,-1.5634698
576,-0.4714556,0.9289716,-0.64959556,-0.5220082,0.1433399,-0.8581512,-0.033462,0.84054583,-0.009937746,0.30562717,-0.18372856,0.40020382,-1.1015052,-0.25631693,0.53858465,0.19179164,-0.17808942,0.106654406,-0.05872466,0.6560569,-0.5217484,0.23666762,0.44825175,0.058112532,0.6321835,-0.10572352,0.23842525,0.043350372,-1.4884121,-0.713143,0.9378404,-0.41897786,-0.27753106,-0.36688626,-1.4094528,-0.06734753,0.019244608,-0.95436555,-0.22383116,-0.09681658,0.10217676,-0.13619448,1.0461117,0.23891751,0.49936396,-0.8383891,0.6690775,-0.1750728,0.3898513,-0.029761309,-0.23306008,-0.078379445,0.34041592,0.13699503,-0.33234027,0.59430087,0.20824382,-0.46675172,-0.41457525,0.28541753,0.44707555,1.1690463,0.79667634,-0.21794896,0.5613421,0.0050174105,0.5387406,-0.2868969,-1.5685927,1.1056082,0.59194744,-0.010188523
577,-2.9252977,0.99074304,-0.7450488,-0.029379867,1.9688942,-1.0867429,0.9870908,0.042649265,-1.3802532,-0.193609,-0.9307159,2.7796128,-0.9762163,0.16163422,-0.4551857,0.082001485,0.9612025,1.0204813,-0.33732158,0.66595614,0.13472457,-1.2730635,1.7279829,0.13156804,1.8941464,-0.25873002,1.229083,0.43862927,-0.47987086,-2.8507493,-0.4461987,0.33264717,-1.1607761,0.7827118,1.0344647,1.1386112,0.34586707,1.0583739,0.52541745,-2.158396,0.8735659,-1.0070328,0.367216,-0.83329743,-0.24319665,-0.2945423,0.42830014,0.7369709,-1.0124078,0.5800634,-0.0921098,0.25471553,-1.0718865,1.8474768,0.6353628,0.17049098,-0.09382237,-0.9024868,0.9490315,-0.6057794,0.2987875,-0.25124198,0.77931845,-2.2710707,0.18785822,-0.5796127,1.4225552,-1.3563483,0.7050087,-0.464725,0.32859677,0.87654215
578,-0.7389905,0.4805747,-0.7667431,-0.29035,-0.08072487,0.25781205,-0.560986,-0.2070977,-0.62261707,0.70273554,-0.31589958,1.2560339,-0.9389055,0.1925467,-0.040568788,0.33303228,-0.2702081,-0.883966,-0.14556272,0.10252531,-0.110165685,-1.1756451,0.31801623,-0.10964891,0.3164584,-0.08206936,0.33294064,-0.60989964,0.25853515,0.7143184,0.68882626,0.7674979,-0.70764303,0.6167816,0.0028228292,0.24572472,-0.608628,0.29152986,0.3658659,-0.5920879,-0.5538226,0.25388148,1.0503784,-1.3474269,-0.365588,-0.2388235,1.2031428,0.688727,0.19505183,-1.3421522,-0.69129777,0.23165202,1.2178711,1.5627815,1.846719,0.8441595,-0.24416214,-0.3342286,-0.094228595,-0.2494953,0.07025278,0.20113868,-0.27617264,0.08643091,-0.88740796,-0.9257742,0.37925264,-0.946891,0.076326214,1.3859365,-0.5803836,-0.6506689
579,-0.8746523,2.558485,-0.99241185,1.0324888,0.7790084,0.2725553,-0.70156646,-0.1651928,1.5776689,0.8405122,1.8348242,1.6157142,-0.52443445,-0.2611011,-0.226427,-0.36596262,-0.95998716,-0.39217773,0.21656273,0.8770444,0.68734473,-1.8830475,1.1182802,0.5406262,-0.8539371,-0.9384332,0.63622445,0.8491638,0.1809754,-1.6226708,-0.33399737,-0.27042046,-0.8773829,0.19833636,0.8546247,2.1839592,-0.018691076,0.73924875,0.078893185,0.43618068,-0.5948564,0.8404128,0.99952155,0.039969523,-0.35681316,0.22466329,0.021453207,0.78808343,-0.4215837,0.8320575,-0.078926854,-0.6274516,-0.8804009,-0.78822005,1.0225089,0.44575262,0.23780508,-0.6838443,0.24960805,-0.9921608,1.0454022,0.34870642,0.5432015,-2.4523692,0.30057108,0.35006845,0.5734143,-2.0761979,0.32792407,0.3003694,-0.6058149,0.7914306
580,-1.3932854,-0.20641859,-1.0552022,0.19561933,-0.81782657,-0.79306793,0.20174228,0.31487077,-0.07470658,-0.64824855,-0.5199807,0.41609165,0.003281334,-0.04084526,0.13159427,-0.31401774,-0.73610944,-0.43280777,0.33572063,-0.2987435,-0.32942235,0.46536854,0.20471315,-0.9405472,-0.23326167,-0.065301925,0.15627523,0.29861346,-0.9580034,-0.08412889,-0.18985222,-0.45376918,-0.8846282,-0.16545431,-0.3883538,0.85844284,-1.0045898,-1.1811485,0.03327532,-0.7748017,0.5164113,-0.2545925,0.32723087,-0.41717786,-0.0103231035,0.3755929,0.6195499,1.1722323,0.25436282,0.59754115,-0.76106906,-0.34110582,-0.09418078,0.40067703,-0.7570494,0.56636953,-0.046718262,-0.48471949,0.27367926,0.8365309,0.2807228,-0.17378262,-0.1102,-0.1394703,0.56259316,0.744838,0.74077797,0.32668838,-0.19122279,0.4827509,0.79629564,0.084818505
581,-1.9056505,2.025991,-0.89625084,-0.7230837,0.36922616,1.5763835,-2.1490164,0.059494156,-0.5614693,1.1052401,-0.27101046,-0.85943705,-0.8379254,-0.481772,-0.092849925,-0.30488357,0.375427,0.37336662,0.60188735,1.0735701,-2.0872912,-1.5420351,1.3036666,-0.8652659,-1.2476221,-1.8898766,0.9845333,-0.78529614,-0.23761128,-0.5298018,-1.3255546,0.165346,-1.0391957,-0.89713717,-1.4797782,0.4857604,-0.41052762,-1.9310881,-0.063352875,0.8262718,0.5846685,0.06763706,0.8731198,-1.7203403,-0.22199951,-1.4909326,-0.28769076,-0.36477712,-1.319409,1.3956994,0.3714082,0.009052667,-1.3198719,-0.33477536,-1.4664708,-1.1098049,-1.8100021,2.2647362,-1.0981405,-0.81029576,1.4881549,2.3545144,1.4514664,1.3194581,-1.993133,0.89784473,1.237533,-0.937355,-0.6827852,0.17974871,-0.90036637,-0.24724233
582,-2.608996,-0.033534806,-0.0066910256,1.1978986,-0.2653321,0.1245263,0.5215857,0.5581231,-0.7982217,-0.42544177,-0.7619351,1.7457048,-0.1113847,0.7393002,0.8141356,-0.90815175,1.2332381,-0.7214336,-0.79550695,0.12623109,0.27895004,0.46445787,-0.6430875,0.08777246,-2.1848295,-0.87620306,0.56040967,1.6068076,1.0269278,0.23729354,-1.5393993,-0.10813592,0.28764543,-0.59732956,-0.9694278,-0.40771145,1.2176676,-0.5296929,-0.49392816,-2.2684195,0.16486506,-0.27068782,1.1291221,0.33003545,1.639827,-0.6111387,-0.895415,1.1238719,-0.24848261,0.32456443,-2.6454763,0.3975775,-1.8722609,-0.6157584,0.6775941,-2.429429,-0.405076,-0.17394121,-1.2229364,0.6639771,0.64034015,-0.62884575,0.30162984,-1.0221753,-1.4038364,-0.53251314,-0.50186664,-0.11560128,0.1436535,0.79618704,0.24318959,1.1266023
